<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
EURRUB;60;20180608;110000;73.7100000;73.9644000;73.6210000;73.7680000;3669
EURRUB;60;20180608;120000;73.7910000;73.8508000;73.7120000;73.7830000;4459
EURRUB;60;20180608;130000;73.7930000;73.9050000;73.7440000;73.8490000;4865
EURRUB;60;20180608;140000;73.8700000;73.9260000;73.7060000;73.7970000;4264
EURRUB;60;20180608;150000;73.8170000;73.8375000;73.4650000;73.4650000;5052
EURRUB;60;20180608;160000;73.4990000;73.6340000;73.2770000;73.3520000;3896
EURRUB;60;20180608;170000;73.3750000;73.4241000;73.1960000;73.3290000;4201
EURRUB;60;20180608;180000;73.3490000;73.6656000;73.3000000;73.6270000;4429
EURRUB;60;20180608;190000;73.6380000;73.6437000;73.3770000;73.4790000;4596
EURRUB;60;20180608;200000;73.5250000;73.5525000;73.3230000;73.4630000;4862
EURRUB;60;20180608;210000;73.4960000;73.4960000;73.3320000;73.3340000;368
EURRUB;60;20180608;220000;73.4140000;73.4532000;73.3380000;73.3510000;360
EURRUB;60;20180608;230000;73.4300000;73.4300000;73.2640000;73.3397000;270
EURRUB;60;20180609;000000;73.3360000;73.4196000;73.2590000;73.3062000;217
EURRUB;60;20180609;010000;73.3020000;73.3360000;73.2740000;73.3210000;7
EURRUB;60;20180610;230000;73.3840000;73.3840000;73.1370000;73.1900000;10
EURRUB;60;20180611;000000;73.3940000;73.5069000;73.3750000;73.5052000;21
EURRUB;60;20180611;010000;73.5040000;73.7945000;73.4520000;73.5371000;129
EURRUB;60;20180611;020000;73.5360000;73.5360000;73.4090000;73.4110000;170
EURRUB;60;20180611;030000;73.4651000;73.5640000;73.4160000;73.5479000;192
EURRUB;60;20180611;040000;73.5390000;73.5670000;72.5890000;73.3086000;236
EURRUB;60;20180611;050000;73.3040000;73.5770000;73.1940000;73.4140000;237
EURRUB;60;20180611;060000;73.5370000;73.5460000;73.3540000;73.4936000;214
EURRUB;60;20180611;070000;73.4850000;73.5110000;73.3030000;73.4501000;193
EURRUB;60;20180611;080000;73.4660000;73.5288000;73.2950000;73.5256000;203
EURRUB;60;20180611;090000;73.5160000;73.6640000;73.3030000;73.4813000;229
EURRUB;60;20180611;100000;73.5000000;73.5500000;73.2200000;73.3606000;228
EURRUB;60;20180611;110000;73.3610000;73.6760000;73.2590000;73.4660000;10478
EURRUB;60;20180611;120000;73.4660000;73.5070000;73.3610000;73.4330000;10642
EURRUB;60;20180611;130000;73.4320000;73.8020000;73.3530000;73.7840000;9222
EURRUB;60;20180611;140000;73.8190000;73.8810000;73.6510000;73.7090000;9025
EURRUB;60;20180611;150000;73.7090000;73.7982000;73.6350000;73.7680000;8925
EURRUB;60;20180611;160000;73.7700000;73.7970000;73.5970000;73.7063000;11943
EURRUB;60;20180611;170000;73.7070000;73.8663000;73.6440000;73.7890000;10319
EURRUB;60;20180611;180000;73.7890000;73.9714000;73.7010000;73.9140000;8297
EURRUB;60;20180611;190000;73.9460000;74.0163000;73.8380000;73.9350000;5459
EURRUB;60;20180611;200000;73.9650000;74.1390000;73.8680000;73.9820000;2071
EURRUB;60;20180611;210000;74.0020000;74.0842000;73.8950000;74.0842000;373
EURRUB;60;20180611;220000;74.0880000;74.1520000;73.9980000;74.0440000;354
EURRUB;60;20180611;230000;74.1310000;74.1342000;73.9750000;74.0720000;236
EURRUB;60;20180612;000000;74.0690000;74.0873000;73.9210000;74.0030000;208
EURRUB;60;20180612;010000;73.9850000;74.0784000;73.8800000;73.9665000;104
EURRUB;60;20180612;020000;73.9650000;73.9853000;73.8770000;73.9377000;144
EURRUB;60;20180612;030000;73.9240000;73.9630000;73.8700000;73.8700000;184
EURRUB;60;20180612;040000;73.8830000;73.9050000;73.6440000;73.7580000;210
EURRUB;60;20180612;050000;73.7700000;73.8535000;73.6950000;73.7960000;193
EURRUB;60;20180612;060000;73.8410000;73.9057000;73.7550000;73.9020000;191
EURRUB;60;20180612;070000;73.9110000;73.9156000;73.6970000;73.8298000;187
EURRUB;60;20180612;080000;73.8470000;73.9384000;73.7150000;73.9266000;189
EURRUB;60;20180612;090000;73.9180000;73.9850000;73.6640000;73.9196000;215
EURRUB;60;20180612;100000;73.9130000;73.9576000;73.6570000;73.9064000;139
EURRUB;60;20180612;110000;73.8960000;74.0214000;73.7300000;73.9590000;311
EURRUB;60;20180612;120000;74.0120000;74.0926000;73.8340000;73.9667000;839
EURRUB;60;20180612;130000;73.9970000;74.0662000;73.7680000;73.8974000;2127
EURRUB;60;20180612;140000;73.9060000;74.1041000;73.7940000;74.0380000;1576
EURRUB;60;20180612;150000;74.1050000;74.1353000;73.9480000;74.1140000;3514
EURRUB;60;20180612;160000;74.1140000;74.1610000;73.7630000;73.8740000;5145
EURRUB;60;20180612;170000;74.0050000;74.0406000;73.8220000;73.9210000;1105
EURRUB;60;20180612;180000;73.9470000;74.0659000;73.8550000;73.9510000;2456
EURRUB;60;20180612;190000;74.0570000;74.2390000;73.9350000;74.1786000;1733
EURRUB;60;20180612;200000;74.2050000;74.2990000;74.0160000;74.0963000;610
EURRUB;60;20180612;210000;74.1320000;74.1340000;73.7970000;73.8820000;560
EURRUB;60;20180612;220000;73.9920000;74.1696000;73.7660000;74.1430000;352
EURRUB;60;20180612;230000;74.1610000;74.2140000;73.9120000;73.9800000;264
EURRUB;60;20180613;000000;74.1310000;74.1560000;73.8990000;74.0375000;200
EURRUB;60;20180613;010000;74.0620000;75.0760000;73.9380000;74.0851000;136
EURRUB;60;20180613;020000;74.0760000;74.2010000;74.0060000;74.1461000;159
EURRUB;60;20180613;030000;74.1680000;74.1680000;73.9290000;73.9937000;198
EURRUB;60;20180613;040000;73.9900000;74.1280000;73.8810000;73.8860000;226
EURRUB;60;20180613;050000;73.9570000;73.9820000;73.8490000;73.8860000;215
EURRUB;60;20180613;060000;73.9400000;73.9990000;73.8650000;73.9469000;196
EURRUB;60;20180613;070000;73.8680000;73.9640000;73.8340000;73.9163000;208
EURRUB;60;20180613;080000;73.8700000;74.0817000;73.8060000;73.9457000;198
EURRUB;60;20180613;090000;73.9600000;74.0257000;73.8460000;73.9200000;234
EURRUB;60;20180613;100000;74.0280000;74.2540000;73.8870000;74.0121000;218
EURRUB;60;20180613;110000;74.0440000;74.2860000;73.9750000;74.1000000;9831
EURRUB;60;20180613;120000;74.1000000;74.1090000;73.8970000;74.0320000;11709
EURRUB;60;20180613;130000;74.0370000;74.0610000;73.8420000;74.0040000;11480
EURRUB;60;20180613;140000;74.0170000;74.0170000;73.7030000;73.7930000;10698
EURRUB;60;20180613;150000;73.8100000;73.8820000;73.7090000;73.8430000;10398
EURRUB;60;20180613;160000;73.8430000;73.8550000;73.5390000;73.6210000;11393
EURRUB;60;20180613;170000;73.6160000;73.7869000;73.5960000;73.7110000;10617
EURRUB;60;20180613;180000;73.7030000;73.7690000;73.3830000;73.4470000;11099
EURRUB;60;20180613;190000;73.4680000;73.4780000;73.3040000;73.3940000;4426
EURRUB;60;20180613;200000;73.4230000;73.5220000;73.3440000;73.4920000;4565
EURRUB;60;20180613;210000;73.5030000;73.5340000;73.3270000;73.3670000;370
EURRUB;60;20180613;220000;73.4730000;73.6841000;73.2690000;73.5880000;368
EURRUB;60;20180613;230000;73.6780000;73.7574000;73.5580000;73.5840000;250
EURRUB;60;20180614;000000;73.6590000;73.8002000;73.4990000;73.7450000;231
EURRUB;60;20180614;010000;73.7940000;73.8096000;73.5460000;73.7231000;141
EURRUB;60;20180614;020000;73.7510000;73.7510000;73.2930000;73.5150000;167
EURRUB;60;20180614;030000;73.6480000;73.8315000;73.4960000;73.8197000;213
EURRUB;60;20180614;040000;73.8370000;73.8967000;73.7290000;73.7630000;230
EURRUB;60;20180614;050000;73.7870000;73.8310000;73.7290000;73.8034000;232
EURRUB;60;20180614;060000;73.8340000;73.8340000;73.7190000;73.7986000;213
EURRUB;60;20180614;070000;73.7950000;73.9100000;73.6870000;73.7980000;208
EURRUB;60;20180614;080000;73.8930000;73.9170000;73.3640000;73.7608000;186
EURRUB;60;20180614;090000;73.7290000;73.8463000;73.5300000;73.7330000;232
EURRUB;60;20180614;100000;73.8190000;73.9480000;73.5420000;73.5800000;223
EURRUB;60;20180614;110000;73.6740000;73.7190000;73.4670000;73.5330000;9824
EURRUB;60;20180614;120000;73.5500000;73.5580000;73.2130000;73.3330000;10871
EURRUB;60;20180614;130000;73.3540000;73.5370000;73.2610000;73.5170000;10823
EURRUB;60;20180614;140000;73.5320000;73.5800000;73.4160000;73.4550000;8843
EURRUB;60;20180614;150000;73.5080000;73.5990000;72.9690000;73.0020000;14790
EURRUB;60;20180614;160000;73.0030000;73.0270000;72.5370000;72.6030000;27079
EURRUB;60;20180614;170000;72.6020000;72.7030000;72.4980000;72.5840000;19909
EURRUB;60;20180614;180000;72.5840000;72.6390000;72.3180000;72.4294000;13404
EURRUB;60;20180614;190000;72.4090000;72.4565000;72.1690000;72.2480000;12851
EURRUB;60;20180614;200000;72.2720000;72.4139000;72.1750000;72.3390000;9102
EURRUB;60;20180614;210000;72.3740000;72.4320000;72.0740000;72.2700000;373
EURRUB;60;20180614;220000;72.3290000;72.5560000;72.1920000;72.4350000;406
EURRUB;60;20180614;230000;72.4630000;72.6220000;72.3650000;72.5269000;252
EURRUB;60;20180615;000000;72.5330000;72.5428000;72.2270000;72.2590000;247
EURRUB;60;20180615;010000;72.3480000;72.3880000;72.1418000;72.2760000;146
EURRUB;60;20180615;020000;72.3650000;72.4090000;72.2800000;72.3280000;156
EURRUB;60;20180615;030000;72.4030000;72.4605000;72.2830000;72.3738000;226
EURRUB;60;20180615;040000;72.3710000;72.3918000;72.2510000;72.3413000;239
EURRUB;60;20180615;050000;72.3440000;72.4077000;72.2780000;72.3340000;226
EURRUB;60;20180615;060000;72.4160000;72.4160000;72.2330000;72.2980000;220
EURRUB;60;20180615;070000;72.3640000;72.3757000;72.1790000;72.2984000;213
EURRUB;60;20180615;080000;72.2650000;72.3140000;72.1900000;72.2130000;201
EURRUB;60;20180615;090000;72.2860000;72.3055000;72.1130000;72.1130000;226
EURRUB;60;20180615;100000;72.2160000;72.3617000;72.0450000;72.2040000;834
EURRUB;60;20180615;110000;72.2060000;72.7493000;72.2010000;72.7200000;17428
EURRUB;60;20180615;120000;72.7020000;72.8080000;72.6450000;72.7350000;12984
EURRUB;60;20180615;130000;72.7490000;72.9230000;72.7180000;72.8410000;13394
EURRUB;60;20180615;140000;72.8410000;72.8580000;72.5990000;72.6540000;16088
EURRUB;60;20180615;150000;72.6700000;72.6700000;72.4010000;72.4480000;11774
EURRUB;60;20180615;160000;72.4590000;72.8015000;72.3900000;72.7910000;14545
EURRUB;60;20180615;170000;72.8270000;73.1490000;72.7250000;73.0030000;15369
EURRUB;60;20180615;180000;73.0350000;73.4500000;72.9240000;73.4230000;14281
EURRUB;60;20180615;190000;73.4530000;73.5542000;73.1000000;73.1720000;9087
EURRUB;60;20180615;200000;73.2660000;73.3134000;72.8700000;73.2230000;2496
EURRUB;60;20180615;210000;73.2440000;73.2756000;73.0420000;73.2756000;366
EURRUB;60;20180615;220000;73.2820000;73.3953000;73.1350000;73.1350000;379
EURRUB;60;20180615;230000;73.2220000;73.2951000;73.1390000;73.2951000;240
EURRUB;60;20180616;000000;73.2990000;73.3407000;73.1800000;73.3021000;235
EURRUB;60;20180616;010000;73.2670000;73.2930000;73.2670000;73.2930000;8
EURRUB;60;20180617;230000;73.1790000;73.2600000;73.1790000;73.2190000;7
EURRUB;60;20180618;010000;72.7340000;73.2550000;72.7340000;72.9060000;11
EURRUB;60;20180618;020000;72.9230000;72.9810000;72.9230000;72.9810000;12
EURRUB;60;20180618;030000;72.9860000;73.1990000;72.8130000;72.8370000;55
EURRUB;60;20180618;040000;72.9940000;73.0720000;72.7280000;72.9320000;124
EURRUB;60;20180618;050000;73.0230000;73.0640000;72.9230000;72.9990000;103
EURRUB;60;20180618;060000;73.0780000;73.1570000;72.9840000;73.0810000;106
EURRUB;60;20180618;070000;73.1010000;73.1290000;73.0790000;73.1000000;99
EURRUB;60;20180618;080000;73.0930000;73.2690000;72.7580000;73.1930000;90
EURRUB;60;20180618;090000;73.2220000;73.2530000;72.7420000;73.0880000;117
EURRUB;60;20180618;100000;73.0600000;73.3230000;72.8580000;73.1280000;133
EURRUB;60;20180618;110000;73.1700000;73.6620000;73.1400000;73.4550000;11439
EURRUB;60;20180618;120000;73.4550000;73.5310000;73.2860000;73.3860000;10401
EURRUB;60;20180618;130000;73.3880000;73.5670000;73.3410000;73.4500000;10075
EURRUB;60;20180618;140000;73.4600000;73.6161000;73.2910000;73.5780000;9377
EURRUB;60;20180618;150000;73.5790000;73.6520000;73.3610000;73.4650000;9365
EURRUB;60;20180618;160000;73.4740000;73.7050000;73.3810000;73.7000000;10671
EURRUB;60;20180618;170000;73.7060000;73.8060000;73.5790000;73.8060000;10529
EURRUB;60;20180618;180000;73.8300000;73.9940000;73.6560000;73.8030000;11870
EURRUB;60;20180618;190000;73.8450000;73.9280000;73.5950000;73.8640000;3604
EURRUB;60;20180618;200000;73.8980000;73.9079000;73.6460000;73.7010000;2737
EURRUB;60;20180618;210000;73.7200000;73.7590000;73.5190000;73.5700000;387
EURRUB;60;20180618;220000;73.5890000;73.6370000;73.4420000;73.6080000;275
EURRUB;60;20180618;230000;73.6550000;73.7340000;73.5650000;73.6480000;152
EURRUB;60;20180619;000000;73.7190000;73.8020000;73.5700000;73.5710000;120
EURRUB;60;20180619;010000;73.5690000;73.7490000;73.5690000;73.7124000;86
EURRUB;60;20180619;020000;73.7150000;73.7710000;73.6080000;73.7483000;153
EURRUB;60;20180619;030000;73.7510000;73.8600000;73.6440000;73.7042000;217
EURRUB;60;20180619;040000;73.6990000;73.8615000;73.6430000;73.8571000;231
EURRUB;60;20180619;050000;73.8190000;73.8576000;73.6300000;73.8170000;230
EURRUB;60;20180619;060000;73.8160000;73.8330000;73.6930000;73.6960000;224
EURRUB;60;20180619;070000;73.7780000;73.8528000;73.6910000;73.8292000;222
EURRUB;60;20180619;080000;73.8550000;73.8550000;73.6420000;73.7685000;228
EURRUB;60;20180619;090000;73.7710000;73.9545000;73.7120000;73.9437000;247
EURRUB;60;20180619;100000;73.9400000;74.1296000;73.8440000;74.0860000;192
EURRUB;60;20180619;110000;74.1510000;74.2760000;73.9670000;74.0530000;14777
EURRUB;60;20180619;120000;74.0710000;74.2310000;73.9160000;73.9900000;18630
EURRUB;60;20180619;130000;73.9870000;74.0960000;73.8670000;74.0780000;13057
EURRUB;60;20180619;140000;74.0760000;74.0840000;73.8410000;73.9850000;10454
EURRUB;60;20180619;150000;73.9950000;74.1160000;73.8480000;73.9010000;12420
EURRUB;60;20180619;160000;73.9170000;73.9530000;73.6340000;73.8400000;14405
EURRUB;60;20180619;170000;73.8510000;73.8800000;73.6550000;73.7920000;13375
EURRUB;60;20180619;180000;73.7920000;74.1401000;73.7640000;73.8170000;13923
EURRUB;60;20180619;190000;73.8160000;73.9516000;73.6680000;73.8210000;3473
EURRUB;60;20180619;200000;73.8610000;73.9020000;73.7010000;73.7670000;4239
EURRUB;60;20180619;210000;73.7940000;73.8680000;73.6900000;73.7506000;365
EURRUB;60;20180619;220000;73.7620000;73.8580000;73.6590000;73.7212000;370
EURRUB;60;20180619;230000;73.7570000;73.9430000;73.6500000;73.9102000;245
EURRUB;60;20180620;000000;73.9230000;74.0240000;73.8310000;73.9510000;213
EURRUB;60;20180620;010000;74.0450000;74.0450000;73.8960000;73.9674000;83
EURRUB;60;20180620;020000;73.9650000;74.0180000;73.8960000;73.9967000;119
EURRUB;60;20180620;030000;73.9710000;74.0240000;73.6510000;73.9684000;219
EURRUB;60;20180620;040000;73.9430000;73.9764000;73.8230000;73.8967000;229
EURRUB;60;20180620;050000;73.8920000;73.9810000;73.8110000;73.9318000;230
EURRUB;60;20180620;060000;73.9510000;73.9880000;73.8400000;73.9284000;234
EURRUB;60;20180620;070000;73.9280000;73.9390000;73.5390000;73.7450000;226
EURRUB;60;20180620;080000;73.8330000;73.8350000;73.7030000;73.8096000;198
EURRUB;60;20180620;090000;73.8060000;73.9040000;73.6950000;73.7803000;239
EURRUB;60;20180620;100000;73.7920000;73.8470000;73.5000000;73.7280000;220
EURRUB;60;20180620;110000;73.7900000;73.7900000;73.4900000;73.5590000;12909
EURRUB;60;20180620;120000;73.5590000;73.5891000;73.3170000;73.4120000;13745
EURRUB;60;20180620;130000;73.4640000;73.5350000;73.3450000;73.4160000;9840
EURRUB;60;20180620;140000;73.4190000;73.5669000;73.3570000;73.4810000;8667
EURRUB;60;20180620;150000;73.4970000;73.5968000;73.4400000;73.5900000;8888
EURRUB;60;20180620;160000;73.5940000;73.6940000;73.4980000;73.5810000;12679
EURRUB;60;20180620;170000;73.6250000;73.7070000;73.4900000;73.5270000;14515
EURRUB;60;20180620;180000;73.5290000;73.6908000;73.4550000;73.6310000;12934
EURRUB;60;20180620;190000;73.6420000;73.6774000;73.4140000;73.5200000;3890
EURRUB;60;20180620;200000;73.5490000;73.7495000;73.4110000;73.6850000;2221
EURRUB;60;20180620;210000;73.7060000;73.7360000;73.5980000;73.6060000;367
EURRUB;60;20180620;220000;73.6610000;73.7173000;73.5840000;73.6470000;361
EURRUB;60;20180620;230000;73.7120000;73.7580000;73.6260000;73.6580000;264
EURRUB;60;20180621;000000;73.7480000;73.7550000;73.4510000;73.5320000;131
EURRUB;60;20180621;010000;73.5810000;73.6250000;73.4750000;73.5759000;90
EURRUB;60;20180621;020000;73.5860000;73.6350000;73.4330000;73.5847000;154
EURRUB;60;20180621;030000;73.6150000;73.6630000;73.4930000;73.5994000;214
EURRUB;60;20180621;040000;73.5940000;73.6640000;73.4700000;73.5260000;223
EURRUB;60;20180621;050000;73.6760000;73.6760000;73.4500000;73.5808000;226
EURRUB;60;20180621;060000;73.5890000;73.6440000;73.4720000;73.5831000;221
EURRUB;60;20180621;070000;73.6130000;73.6130000;73.4210000;73.5461000;226
EURRUB;60;20180621;080000;73.5520000;73.5670000;73.4030000;73.4270000;215
EURRUB;60;20180621;090000;73.4850000;73.6270000;73.3830000;73.6046000;236
EURRUB;60;20180621;100000;73.5960000;73.8620000;73.4270000;73.6260000;223
EURRUB;60;20180621;110000;73.7040000;73.7392000;73.5560000;73.6710000;16822
EURRUB;60;20180621;120000;73.6720000;73.7010000;73.4520000;73.5090000;16611
EURRUB;60;20180621;130000;73.5080000;73.6000000;73.4210000;73.5520000;16032
EURRUB;60;20180621;140000;73.5760000;73.6030000;73.4430000;73.5180000;11005
EURRUB;60;20180621;150000;73.5170000;73.6279000;73.4000000;73.5520000;14118
EURRUB;60;20180621;160000;73.5720000;73.7040000;73.4260000;73.6170000;17104
EURRUB;60;20180621;170000;73.6490000;73.8540000;73.5160000;73.7520000;15688
EURRUB;60;20180621;180000;73.7420000;74.0352000;73.6790000;73.9320000;16898
EURRUB;60;20180621;190000;73.9650000;74.0000000;73.7490000;73.8200000;8597
EURRUB;60;20180621;200000;73.9100000;73.9800000;73.7600000;73.8880000;2071
EURRUB;60;20180621;210000;73.9260000;73.9270000;73.7360000;73.8210000;376
EURRUB;60;20180621;220000;73.8930000;74.0020000;73.8010000;73.8770000;376
EURRUB;60;20180621;230000;73.9700000;74.0230000;73.8610000;73.9318000;249
EURRUB;60;20180622;000000;73.9480000;73.9550000;73.5160000;73.7470000;221
EURRUB;60;20180622;010000;73.8460000;74.3340000;73.5010000;74.2775000;144
EURRUB;60;20180622;020000;74.2800000;74.2868000;73.5350000;73.8510000;130
EURRUB;60;20180622;030000;73.9380000;74.5080000;73.7370000;73.8065000;199
EURRUB;60;20180622;040000;73.8000000;74.5090000;73.7920000;73.9366000;231
EURRUB;60;20180622;050000;73.9570000;73.9570000;73.7580000;73.7580000;227
EURRUB;60;20180622;060000;73.8670000;73.9410000;73.7580000;73.9040000;231
EURRUB;60;20180622;070000;73.9240000;73.9922000;73.5100000;73.5750000;229
EURRUB;60;20180622;080000;73.5780000;73.9415000;73.5740000;73.8456000;212
EURRUB;60;20180622;090000;73.8200000;73.9815000;73.7230000;73.9399000;244
EURRUB;60;20180622;100000;73.9340000;73.9340000;73.4610000;73.6052000;246
EURRUB;60;20180622;110000;73.6260000;73.8080000;73.5810000;73.6460000;17080
EURRUB;60;20180622;120000;73.6460000;73.6908000;73.4690000;73.5630000;15577
EURRUB;60;20180622;130000;73.5740000;73.6330000;73.4500000;73.5090000;13804
EURRUB;60;20180622;140000;73.5500000;73.5560000;73.3120000;73.4030000;14912
EURRUB;60;20180622;150000;73.4030000;73.4630000;73.2100000;73.2200000;11070
EURRUB;60;20180622;160000;73.2060000;73.5490000;73.1830000;73.3630000;12523
EURRUB;60;20180622;170000;73.3640000;73.4418000;73.2550000;73.3420000;14273
EURRUB;60;20180622;180000;73.3590000;73.3902000;73.1370000;73.2400000;14192
EURRUB;60;20180622;190000;73.2400000;73.3506000;73.1350000;73.1800000;5344
EURRUB;60;20180622;200000;73.2080000;73.3070000;73.1090000;73.2900000;3193
EURRUB;60;20180622;210000;73.3260000;73.4110000;73.1940000;73.2713000;358
EURRUB;60;20180622;220000;73.2730000;73.2987000;73.1540000;73.2399000;358
EURRUB;60;20180622;230000;73.2460000;73.3470000;73.1620000;73.2946000;236
EURRUB;60;20180623;000000;73.2930000;74.2930000;73.1990000;73.4971000;232
EURRUB;60;20180623;010000;73.5020000;73.5020000;73.4600000;73.4800000;8
EURRUB;60;20180624;230000;73.2250000;73.3670000;73.2120000;73.3640000;11
EURRUB;60;20180625;010000;73.3780000;73.5394000;73.2880000;73.5093000;139
EURRUB;60;20180625;020000;73.5160000;73.5390000;73.3220000;73.5119000;179
EURRUB;60;20180625;030000;73.5110000;73.5360000;73.2940000;73.3686000;194
EURRUB;60;20180625;040000;73.4630000;73.5829000;73.2570000;73.4720000;226
EURRUB;60;20180625;050000;73.5460000;73.5860000;73.4280000;73.4630000;222
EURRUB;60;20180625;060000;73.5330000;73.5682000;73.3690000;73.4887000;216
EURRUB;60;20180625;070000;73.4800000;73.5910000;73.3710000;73.5712000;210
EURRUB;60;20180625;080000;73.5910000;73.6640000;73.4400000;73.5506000;206
EURRUB;60;20180625;090000;73.5470000;73.5875000;73.4080000;73.5387000;229
EURRUB;60;20180625;100000;73.5430000;73.6890000;73.3730000;73.6435000;240
EURRUB;60;20180625;110000;73.6430000;73.6430000;73.1940000;73.2280000;14575
EURRUB;60;20180625;120000;73.2600000;73.3859000;73.1230000;73.2730000;13645
EURRUB;60;20180625;130000;73.2890000;73.3083000;73.1070000;73.2380000;10942
EURRUB;60;20180625;140000;73.2420000;73.3420000;73.1200000;73.3290000;9285
EURRUB;60;20180625;150000;73.3290000;73.3805000;73.1660000;73.2980000;11624
EURRUB;60;20180625;160000;73.2980000;73.3929000;73.1700000;73.3760000;12323
EURRUB;60;20180625;170000;73.3870000;73.6005000;73.2790000;73.5500000;10594
EURRUB;60;20180625;180000;73.5640000;73.6316000;73.3040000;73.3960000;10947
EURRUB;60;20180625;190000;73.3960000;73.5840000;73.3260000;73.4500000;7535
EURRUB;60;20180625;200000;73.4390000;73.6386000;73.3910000;73.4540000;3319
EURRUB;60;20180625;210000;73.4760000;73.5280000;73.3820000;73.4829000;374
EURRUB;60;20180625;220000;73.4650000;73.5512000;73.4050000;73.5257000;363
EURRUB;60;20180625;230000;73.5060000;73.5746000;73.3600000;73.3600000;234
EURRUB;60;20180626;000000;73.4310000;73.6117000;73.3530000;73.5650000;223
EURRUB;60;20180626;010000;73.6150000;73.6415000;73.3770000;73.3880000;65
EURRUB;60;20180626;020000;73.4330000;73.6044000;73.3870000;73.4667000;151
EURRUB;60;20180626;030000;73.4400000;73.4864000;73.4200000;73.4537000;228
EURRUB;60;20180626;040000;73.4750000;73.5180000;73.3860000;73.4645000;237
EURRUB;60;20180626;050000;73.4700000;73.5180000;73.3980000;73.4793000;237
EURRUB;60;20180626;060000;73.5030000;73.5750000;73.4300000;73.5510000;232
EURRUB;60;20180626;070000;73.5500000;73.5840000;73.4490000;73.5044000;230
EURRUB;60;20180626;080000;73.4830000;73.5520000;73.4530000;73.4800000;220
EURRUB;60;20180626;090000;73.5610000;73.5650000;73.3530000;73.3530000;244
EURRUB;60;20180626;100000;73.4120000;73.4715000;73.3070000;73.3700000;1643
EURRUB;60;20180626;110000;73.3680000;73.4833000;73.2890000;73.3330000;15114
EURRUB;60;20180626;120000;73.3490000;73.3540000;73.1880000;73.2680000;13899
EURRUB;60;20180626;130000;73.2660000;73.4090000;73.1930000;73.3470000;17406
EURRUB;60;20180626;140000;73.3560000;73.5040000;73.3190000;73.4610000;12285
EURRUB;60;20180626;150000;73.4680000;73.5430000;73.3460000;73.4980000;10364
EURRUB;60;20180626;160000;73.4970000;73.5390000;73.3200000;73.4920000;11293
EURRUB;60;20180626;170000;73.4920000;73.7457000;73.4440000;73.7080000;11244
EURRUB;60;20180626;180000;73.7500000;73.8230000;73.5780000;73.6850000;10870
EURRUB;60;20180626;190000;73.6910000;73.7450000;73.5500000;73.6360000;2970
EURRUB;60;20180626;200000;73.6560000;73.6669000;73.4300000;73.5290000;2701
EURRUB;60;20180626;210000;73.4760000;73.5517000;73.3430000;73.4180000;362
EURRUB;60;20180626;220000;73.3650000;73.5023000;73.3530000;73.4490000;356
EURRUB;60;20180626;230000;73.3950000;73.4920000;73.3270000;73.3550000;240
EURRUB;60;20180627;000000;73.4343000;73.4796000;73.2060000;73.4796000;223
EURRUB;60;20180627;010000;73.5210000;73.5210000;73.3830000;73.4704000;126
EURRUB;60;20180627;020000;73.4710000;73.5300000;73.4090000;73.4250000;151
EURRUB;60;20180627;030000;73.5080000;73.5243000;73.4050000;73.4050000;184
EURRUB;60;20180627;040000;73.5080000;73.5250000;73.4100000;73.4883000;233
EURRUB;60;20180627;050000;73.4980000;73.5430000;73.3950000;73.4684000;234
EURRUB;60;20180627;060000;73.4900000;73.5424000;73.4120000;73.4847000;232
EURRUB;60;20180627;070000;73.4840000;73.5840000;73.4080000;73.5262000;235
EURRUB;60;20180627;080000;73.5290000;73.5960000;73.4170000;73.4300000;235
EURRUB;60;20180627;090000;73.4970000;73.5940000;73.4110000;73.4540000;250
EURRUB;60;20180627;100000;73.5070000;73.6899000;73.4360000;73.5710000;205
EURRUB;60;20180627;110000;73.6020000;73.6800000;73.4610000;73.6030000;12285
EURRUB;60;20180627;120000;73.5970000;73.6810000;73.5090000;73.6020000;14264
EURRUB;60;20180627;130000;73.6020000;73.6296000;73.4530000;73.6000000;11006
EURRUB;60;20180627;140000;73.6100000;73.6751000;73.5180000;73.5940000;9622
EURRUB;60;20180627;150000;73.6100000;73.6605000;73.3270000;73.3680000;14961
EURRUB;60;20180627;160000;73.3670000;73.4560000;73.2880000;73.3910000;15831
EURRUB;60;20180627;170000;73.3980000;73.4040000;73.2200000;73.2890000;12523
EURRUB;60;20180627;180000;73.2970000;73.3180000;72.8590000;72.9100000;12753
EURRUB;60;20180627;190000;72.9080000;73.1271000;72.8240000;73.0050000;8591
EURRUB;60;20180627;200000;73.0790000;73.1383000;72.9810000;73.1050000;4922
EURRUB;60;20180627;210000;73.1263000;73.1836000;72.9850000;73.0673000;371
EURRUB;60;20180627;220000;73.0060000;73.1059000;72.9200000;73.0308000;378
EURRUB;60;20180627;230000;72.9560000;73.0522000;72.8850000;73.0456000;242
EURRUB;60;20180628;000000;72.9770000;73.1300000;72.8250000;72.8270000;231
EURRUB;60;20180628;010000;72.9370000;73.0670000;72.7870000;72.9549000;104
EURRUB;60;20180628;020000;72.9720000;73.0430000;72.8350000;73.0043000;160
EURRUB;60;20180628;030000;73.0380000;73.0570000;72.8130000;72.9731000;220
